Filename,Sentence,Manual-Sentiment
YARN-2617,"* For NonAggregatingLogHandler, it wait for YarnConfiguration.NM_LOG_RETAIN_SECONDS which is 3 * 60 * 60 sec by default, then it will be scheduled to delete Application logs and send the event.. * For LogAggregationService, it might fail(e.g.",0
YARN-2617,.,0
YARN-2617,.,0
YARN-2617,"But it will only remove appId from  'app.context.getApplications()' when ApplicaitonImpl received evnet 'ApplicationEventType.APPLICATION_LOG_HANDLING_FINISHED' , however NM might receive this event for a long time or could not receive.",-1
YARN-2617,"if user does not have HDFS write permission), and it will not send the event.",0
YARN-2617,"In the patch for YARN-1372, ApplicationImpl on NM should guarantee to  clean up already completed applications.",0
YARN-2617,NM continuously reported completed containers whose Application had already finished while AM had finished.,0
YARN-2617,We([~chenchun]) are testing RM work preserving restart and found the following logs when we ran a simple MapReduce task "PI".,0
YARN-2649,at junit.framework.Assert.assertEquals(Assert.java:67).,0
YARN-2649,at junit.framework.Assert.fail(Assert.java:50).,0
YARN-2649,at junit.framework.Assert.failNotEquals(Assert.java:287).,0
YARN-2649,at org.apache.hadoop.yarn.server.resourcemanager.applicationsmanager.TestAMRMRPCNodeUpdates.testAMRMUnusableNodes(TestAMRMRPCNodeUpdates.java:125).,0
YARN-2649,at org.apache.hadoop.yarn.server.resourcemanager.MockAM.waitForState(MockAM.java:82).,0
YARN-2649,at org.apache.hadoop.yarn.server.resourcemanager.MockRM.sendAMLaunched(MockRM.java:382).,0
YARN-2649,Here is the log when this happens.,0
YARN-2649,junit.framework.AssertionFailedError: AppAttempt state is not correct (timedout) expected:<ALLOCATED> but was:<SCHEDULED>.,0
YARN-2649,Sometimes the test fails with the following error:.,0
YARN-2649,testAMRMUnusableNodes(org.apache.hadoop.yarn.server.resourcemanager.applicationsmanager.TestAMRMRPCNodeUpdates)  Time elapsed: 41.73 sec  <<< FAILURE!.,0
YARN-2649,"That is possible, given the test only waits for RMAppState.ACCEPTED before having NM sending heartbeat.",0
YARN-2649,This can be reproduced using custom AsyncDispatcher with CountDownLatch.,0
YARN-2649,"When this happens, SchedulerEventType.NODE_UPDATE was processed before RMAppAttemptEvent.ATTEMPT_ADDED was processed.",0
YARN-2671,"After YARN-2493, app submission goes wrong with the following exception:.",0
YARN-2671,"This is because resource is putting into ResourceRequest of ApplicationSubmissionContext, but not directly into ApplicationSubmissionContext, therefore the sanity check won't get resource object from context.",0
YARN-2742,(note 2 spaces).,0
YARN-2742,"FairSchedulerConfiguration is very strict about the number of space characters between the value and the unit: 0 or 1 space.. For example, for values like the following:.",-1
YARN-2742,This above line fails to parse:,0
YARN-2790,Still we see NM log aggregation fail due to token expiry error.,-1
YARN-2790,"We shorten hdfs delegation token lifetime, set RM to act as as a proxy user in order to be able to renew the token on behalf of a user submitting the application.",0
YARN-2816,"2014-10-30 22:22:37,211 INFO org.apache.hadoop.service.AbstractService: Service org.apache.hadoop.yarn.server.nodemanager.containermanager.ContainerManagerImpl failed in state INITED; cause: java.lang.NullPointerException.",0
YARN-2816,at org.apache.hadoop.service.AbstractService.init(AbstractService.java:163).,0
YARN-2816,at org.apache.hadoop.service.AbstractService.init(AbstractService.java:163).,0
YARN-2816,at org.apache.hadoop.service.CompositeService.serviceInit(CompositeService.java:107).,0
YARN-2816,at org.apache.hadoop.yarn.server.nodemanager.containermanager.ContainerManagerImpl.recover(ContainerManagerImpl.java:252).,0
YARN-2816,at org.apache.hadoop.yarn.server.nodemanager.containermanager.ContainerManagerImpl.recoverContainer(ContainerManagerImpl.java:289).,0
YARN-2816,at org.apache.hadoop.yarn.server.nodemanager.containermanager.ContainerManagerImpl.serviceInit(ContainerManagerImpl.java:235).,0
YARN-2816,at org.apache.hadoop.yarn.server.nodemanager.NodeManager.initAndStartNodeManager(NodeManager.java:445).,0
YARN-2816,at org.apache.hadoop.yarn.server.nodemanager.NodeManager.main(NodeManager.java:492).,0
YARN-2816,at org.apache.hadoop.yarn.server.nodemanager.NodeManager.serviceInit(NodeManager.java:250).,0
YARN-2816,java.lang.NullPointerException.,0
YARN-2816,NM fail to start with NPE during container recovery.. We saw the following crash happen:.,0
YARN-2816,The NullPointerException at the following code cause NM shutdown.,0
YARN-2816,The reason is some DB files used in NMLeveldbStateStoreService are accidentally deleted to save disk space at /tmp/hadoop-yarn/yarn-nm-recovery/yarn-nm-state.,-1
YARN-2816,This leaves some incomplete container record which don't have CONTAINER_REQUEST_KEY_SUFFIX(startRequest) entry in the DB.,0
YARN-2816,"When container is recovered at ContainerManagerImpl#recoverContainer, .",0
YARN-2823,2.6.0.,0
YARN-2823,A 3-node cluster with RM HA enabled.,0
YARN-2823,After some time the RMs went down and would not come back up anymore.,-1
YARN-2823,Branch:.,0
YARN-2823,Environment: .,0
YARN-2823,Following is the NPE we see in both the RM logs.. All the logs for this 3-node cluster has been uploaded.,0
YARN-2823,The HA setup went pretty smooth (used Ambari) and then installed HBase using Slider.,0
YARN-2834,Resource manager failed after restart.,0
YARN-2846,.,0
YARN-2846,"After NM restart again, this container is recovered as COMPLETE state but exit code is LOST (154) - cause this (AM) container get killed later.. We should get rid of recording the exit code of running containers if detecting process is interrupted.",-1
YARN-2846,"In reacquireContainer() of ContainerExecutor.java, the while loop of checking container process (AM container) will be interrupted by NM stop.",0
YARN-2846,"Later, the IOException will be caught in upper call (RecoveredContainerLaunch.call()) and the ExitCode (by default to be LOST without any setting) get persistent in NMStateStore.",0
YARN-2846,The exception is like below:.,0
YARN-2846,The IOException get thrown and failed to generate an ExitCodeFile for the running container.,0
YARN-2846,The NM restart work preserving feature could make running AM container get LOST and killed during stop NM daemon.,-1
YARN-2931,Example error,0
YARN-2931,This causes a PublicLocalizer to fail until getInitializedLocalDirs is called due to some LocalizeRunner for private localization..,0
YARN-2931,"When the data directory is cleaned up and NM is started with existing recovery state, because of YARN-90, it will not recreate the local dirs..",0
YARN-3351,"a) setup RM HA and ensure the first RM is not active,.",0
YARN-3351,"After YARN-2713, the AppMaster link is broken in HA.",0
YARN-3351,b) run a long sleep job and view the tracking url on the RM applications page.,0
YARN-3351,The log and full stack trace is shown below,0
YARN-3351,To repro .,0
YARN-3369,.,0
YARN-3369,"{color:red} *2015-03-17 14:14:04,758 INFO org.apache.hadoop.yarn.server.resourcemanager.ResourceManager: Exiting, bbye..*{color} {quote}",0
YARN-3369,"{quote}2015-03-17 14:14:04,757 FATAL org.apache.hadoop.yarn.server.resourcemanager.ResourceManager: Error in handling event type NODE_UPDATE to the scheduler.",0
YARN-3369,at java.lang.Thread.run(Thread.java:722).,0
YARN-3369,at org.apache.hadoop.yarn.server.resourcemanager.ResourceManager$SchedulerEventDispatcher$EventProcessor.run(ResourceManager.java:739).,0
YARN-3369,at org.apache.hadoop.yarn.server.resourcemanager.scheduler.AppSchedulingInfo.allocate(AppSchedulingInfo.java:270).,0
YARN-3369,at org.apache.hadoop.yarn.server.resourcemanager.scheduler.AppSchedulingInfo.allocateOffSwitch(AppSchedulingInfo.java:360).,0
YARN-3369,at org.apache.hadoop.yarn.server.resourcemanager.scheduler.AppSchedulingInfo.checkForDeactivation(AppSchedulingInfo.java:383).,0
YARN-3369,at org.apache.hadoop.yarn.server.resourcemanager.scheduler.AppSchedulingInfo.decrementOutstanding(AppSchedulingInfo.java:375).,0
YARN-3369,at org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity.CapacityScheduler.allocateContainersToNode(CapacityScheduler.java:1017).,0
YARN-3369,at org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity.CapacityScheduler.handle(CapacityScheduler.java:1059).,0
YARN-3369,at org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity.CapacityScheduler.handle(CapacityScheduler.java:114).,0
YARN-3369,at org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity.LeafQueue.assignContainer(LeafQueue.java:1559).,0
YARN-3369,at org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity.LeafQueue.assignContainers(LeafQueue.java:816).,0
YARN-3369,at org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity.LeafQueue.assignContainersOnNode(LeafQueue.java:1263).,0
YARN-3369,at org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity.LeafQueue.assignOffSwitchContainers(LeafQueue.java:1384).,0
YARN-3369,at org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity.ParentQueue.assignContainers(ParentQueue.java:449).,0
YARN-3369,at org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity.ParentQueue.assignContainersToChildQueues(ParentQueue.java:588).,0
YARN-3369,at org.apache.hadoop.yarn.server.resourcemanager.scheduler.common.fica.FiCaSchedulerApp.allocate(FiCaSchedulerApp.java:142).,0
YARN-3369,"If the pointer is null, the RM dies.",0
YARN-3369,In AppSchedulingInfo.java the method checkForDeactivation() has these 2 consecutive lines:.,0
YARN-3369,java.lang.NullPointerException.,0
YARN-3369,the first line calls getResourceRequest and it can return null..,0
YARN-3369,The second line dereferences the pointer directly without a check..,-1
YARN-3425,{quote}.,0
YARN-3425,{quote}.,0
YARN-3425,"2015-03-31 16:44:13,782 WARN org.apache.hadoop.service.AbstractService: When stopping the service org.apache.hadoop.yarn.nodelabels.CommonNodeLabelsManager : java.lang.NullPointerException.",0
YARN-3425,and yarn.node-labels.fs-store.root-dir /node-labels.,0
YARN-3425,at org.apache.hadoop.service.AbstractService.init(AbstractService.java:163).,0
YARN-3425,at org.apache.hadoop.service.AbstractService.init(AbstractService.java:163).,0
YARN-3425,at org.apache.hadoop.service.AbstractService.init(AbstractService.java:171).,0
YARN-3425,at org.apache.hadoop.service.AbstractService.stop(AbstractService.java:221).,0
YARN-3425,at org.apache.hadoop.service.CompositeService.serviceInit(CompositeService.java:107).,0
YARN-3425,at org.apache.hadoop.service.ServiceOperations.stop(ServiceOperations.java:52).,0
YARN-3425,at org.apache.hadoop.service.ServiceOperations.stopQuietly(ServiceOperations.java:80).,0
YARN-3425,at org.apache.hadoop.yarn.nodelabels.CommonNodeLabelsManager.serviceStop(CommonNodeLabelsManager.java:267).,0
YARN-3425,at org.apache.hadoop.yarn.nodelabels.CommonNodeLabelsManager.stopDispatcher(CommonNodeLabelsManager.java:261).,0
YARN-3425,at org.apache.hadoop.yarn.server.resourcemanager.ResourceManager$RMActiveServices.serviceInit(ResourceManager.java:556).,0
YARN-3425,at org.apache.hadoop.yarn.server.resourcemanager.ResourceManager.createAndInitActiveServices(ResourceManager.java:984).,0
YARN-3425,at org.apache.hadoop.yarn.server.resourcemanager.ResourceManager.main(ResourceManager.java:1207).,0
YARN-3425,at org.apache.hadoop.yarn.server.resourcemanager.ResourceManager.serviceInit(ResourceManager.java:251).,0
YARN-3425,Configure yarn.node-labels.enabled to true .,0
YARN-3425,java.lang.NullPointerException.,0
YARN-3425,Null check missing during stop,0
YARN-3425,Start resource manager without starting DN/NM.,0
YARN-3493,1,0
YARN-3493,2,0
YARN-3493,3,0
YARN-3493,4,0
YARN-3493,5,0
YARN-3493,Change yarn.nodemanager.resource.memory-mb and yarn.scheduler.maximum-allocation-mb to 4000 in yarn-site.xml.,0
YARN-3493,Restart RM.,0
YARN-3493,Restore yarn-site.xml to have yarn.scheduler.maximum-allocation-mb to 2048 before the above job completes.,0
YARN-3493,RM fails to come up for the following case:.,0
YARN-3493,RM fails to come up with the below error,0
YARN-3493,Start a randomtextwriter job with mapreduce.map.memory.mb=4000 in background and wait for the job to reach running state.,0
YARN-351,But I am not sure if that is the right behavior yet..,-1
YARN-351,"I feel this is serious enough to be marked as blocker, what do you guys think?",0
YARN-351,ResourceManager seem to die due to NPE shown below on FairScheduler..,0
YARN-351,Simple job with multiple tasks on each node triggers NPE in RM..,0
YARN-351,This is easily reproduced on a cluster with multiple racks and nodes within each rack.,0
YARN-351,"Without understanding actual workings, I tried to do a null check which looked like it solved problem.",0
YARN-363,Starting up the proxy server fails with this error:,0
YARN-3641,.,0
YARN-3641,Any of services get stopped with exception could cause stopRecoveryStore() get skipped which means levelDB store is not get closed.,0
YARN-3641,first.,0
YARN-3641,"If NM' services not get stopped properly, we cannot start NM with enabling NM restart with work preserving.",-1
YARN-3641,"So next time NM start, it will get failed with exception above.",0
YARN-3641,The exception is as following:.,0
YARN-3641,The related code is as below in NodeManager.java:.,0
YARN-3641,"We can see we stop all NM registered services (NodeStatusUpdater, LogAggregationService, ResourceLocalizationService, etc.)",0
YARN-3641,We should put stopRecoveryStore(); in a finally block.,0
YARN-3742,The RM goes down showing the following stacktrace if the ZK client connection fails to be created.,0
YARN-3742,We should not exit but transition to StandBy and stop doing things and let the other RM take over.,0
YARN-3753,RM failed to come up with the following error while submitting an mapreduce job.,0
YARN-3878,# RM is stopped while putting a RMStateStore Event to RMStateStore's AsyncDispatcher.,0
YARN-3878,# This condition never becomes true and AsyncDispatcher keeps on waiting incessantly for dispatcher event queue to drain till JVM exits.. *Initial exception while posting RM State store event to queue*.,-1
YARN-3878,*JStack of AsyncDispatcher hanging on stop*.,0
YARN-3878,.,0
YARN-3878,"On {{serviceStop}}, we will check if all events have been drained and wait for event queue to drain(as RM State Store dispatcher is configured for queue to drain on stop).",0
YARN-3878,The sequence of events is as under :.,0
YARN-3878,"This leads to an Interrupted Exception being thrown.. # As RM is being stopped, RMStateStore's AsyncDispatcher is also stopped.",0
YARN-3878,We keep on getting below logs,0
YARN-3896,But the node's heartbeat come before RM succeeded setting the id to 0.,-1
YARN-3896,The node(10.208.132.153) reconnected with RM.,0
YARN-3896,"When it registered with RM, RM set its lastNodeHeartbeatResponse's id to 0 asynchronously.",0
YARN-3917,"Since the user has not configured a specific plugin, any problems with the default resource calculator instantiation should be ignored.",0
YARN-3963,.,0
YARN-3963,.,0
YARN-3963,.,0
YARN-3963,All these commands will give success when applied again through CLI .,1
YARN-3963,Also since exclusive=true to false is not supported success is misleading,-1
YARN-3963,Currently as per the code in {{CommonNodeLabelManager#addToClusterNodeLabels}} when we add same nodelabel again event will not be fired so no updation is done.,0
YARN-4109,Configure node label and load scheduler Page.,0
YARN-4109,On each reload of the page the below exception gets thrown in logs,0
YARN-4152,*Analysis*.,0
YARN-4152,*Event EventType: KILL_CONTAINER sent to absent container container_e51_1442063466801_0001_01_000101*.,0
YARN-4152,*Logs*.,0
YARN-4152,Looks like for absent container also {{stopContainer}} is called .,0
YARN-4152,NM crash during of log aggregation..,0
YARN-4152,Ran Pi job with 500 container and killed application in between.,0
YARN-4152,Should skip when {{null==context.getContainers().get(containerId)}},0
YARN-4167,*Impact Area*: RM failover with wrong configuration,0
YARN-4167,Configure {{yarn.resourcemanager.container-tokens.master-key-rolling-interval-secs}} mismatching with {{yarn.nm.liveness-monitor.expiry-interval-ms}}.,0
YARN-4167,On startup NPE is thrown on {{RMActiveServices#serviceStop}}.,0
YARN-42,NM throws NPE on startup if it doesn't have persmission's on nm local dir's,0
YARN-4235,This causes a NPE and cause RM to crash as below,0
YARN-4235,We see NPE if empty groups are returned for a user.,0
YARN-4288,It will make NM restart get failed.,0
YARN-4288,We should have a simple fix to allow this register to RM can retry with connection failures.,0
YARN-4288,"When NM get restarted, NodeStatusUpdaterImpl will try to register to RM with RPC which could throw following exceptions when RM get restarted at the same time, like following exception shows:.",0
YARN-4321,"As can be seen if HA is not enabled, we neither rethrow NoAuthException nor do we have any logic to increment retries and back out if retries are maxed out.",0
YARN-4321,"In {{ZKRMStateStore#runWithRetries}}, we have code as under.",0
YARN-4321,This applies to only branch-2.7 or earlier code..,-1
YARN-4321,This is because we do not handle NoAuthException properly in branch-2.7 code when HA is not enabled..,0
YARN-4321,"When a {{NoAuthException}} is thrown in non HA mode(like in the scenario of YARN-4127), RM incessantly keeps on retrying the ZK operation..",0
YARN-4326,"The timeout originates in ApplicationMaster, where it fails to connect to timeline server, and retry exceeds limits:",0
YARN-4347,Resource manager fails with NPE while trying to load or recover a finished application.,0
YARN-4392,.,0
YARN-4392,.,0
YARN-4392,"From ATS logs, we would see a large amount of 'stale alerts' messages periodically",0
YARN-4402,https://builds.apache.org/job/Hadoop-Yarn-trunk/1465/testReport/,0
YARN-4431,"After retry the maximum times (15 minutes by default), it will send NodeManagerEventType.SHUTDOWN to shutdown NM.",0
YARN-4431,But NM shutdown will call NodeStatusUpdaterImpl.serviceStop() which will call unRegisterNM() to unregister NM from RM and get retry again (another 15 minutes).,0
YARN-4431,"If RM down for some reason, NM's NodeStatusUpdaterImpl will retry the connection with proper retry policy.",0
YARN-4431,This is completely unnecessary and we should skip unRegisterNM when NM get shutdown because of connection issues.,-1
YARN-4530,"In our cluster, I found that LocalizedResource download failed trigger a NPE Cause the NodeManager shutdown.",0
YARN-4598,"In our cluster, I found that the container has some problems in state transition锛宼his is my log",0
YARN-4709,.,0
YARN-4709,.,0
YARN-4709,/************************************************************.,0
YARN-4709,{{/ws/v1/node/containers}} and {{/ws/v1/node/containers/\{\{containerId\}\}}}.,0
YARN-4709,{color:red}LogType:syslogstderrstdout.,0
YARN-4709,{panel}.,0
YARN-4709,=======================================================.,0
YARN-4709,"2016-02-21 01:44:49,565 INFO \[main\] org.apache.hadoop.mapreduce.v2.app.MRAppMaster: Created MRAppMaster for application appattempt_1455999168135_0002_000001.",0
YARN-4709,"2016-02-21 01:44:49,914 INFO \[main\] org.apache.hadoop.mapreduce.v2.app.MRAppMaster: .",0
YARN-4709,"And when we read this XML at client side, reading the value associated with containerLogFiles also leads to one value being syslogstderrstdout because both parent and child tags are same.",0
YARN-4709,But going with former as of now as we do not specify XmlElementWrapper for lists at most of the places in our code.,0
YARN-4709,But this can only be done at class level.,-1
YARN-4709,Container: container_e31_1455999168135_0002_01_000001.,0
YARN-4709,Following exception is thrown when we run below command.. {panel}.,0
YARN-4709,"Hence, to fix it we can remove XmlElementWrapper annotation for containerLogFiles list.. Another solution would be to wrap the list inside another class..",0
YARN-4709,Ideally the JSON output should be as under.. We can indicate in the JAXB context to ignore the outer wrapper while marshalling to JSON.,-1
YARN-4709,"If we do so for ContainerInfo, it would break backward compatibility..",0
YARN-4709,java.lang.Exception: Cannot find this log on the local disk.. End of LogType:syslogstderrstdout{color}.,0
YARN-4709,Log Contents:.,0
YARN-4709,Log Contents:.,0
YARN-4709,Log Upload Time:Sun Feb 21 01:44:55 +0530 2016.,0
YARN-4709,Log Upload Time:Sun Feb 21 01:44:55 +0530 2016.,0
YARN-4709,LogType:syslog.,0
YARN-4709,"Moreover, as we use XMLElementWrapper, the JSON generated is as under.",0
YARN-4709,root@varun-Inspiron-5558:/opt1/hadoop3/bin# ./yarn logs -applicationId application_1455999168135_0002 -am ALL -logFiles ALL.,0
YARN-4709,stdout is picked up.,0
YARN-4709,This is because child containerLogsFiles entries are treated as a key-value pair(map) and hence only last entry i.e.,0
YARN-4709,This is because we annotate containerLogFiles list with XmlElementWrapper which generates XML output as under.,0
YARN-4709,This JSON cannot be properly parsed by JSON parser(as a list).,-1
YARN-4709,This leads to the exception.,0
YARN-4709,This makes output unusable.,-1
YARN-4709,This was found while working on YARN-4517.,0
YARN-4709,This will be an issue for 2 REST endpoints i.e.,0
YARN-4743,{{FairShareComparator}} is not transitive.. We get NaN when memorySize=0 and weight=0.,0
YARN-4743,"Actually, this bug found in 2.6.0-cdh5.4.7.",0
YARN-476,"As described in MAPREDUCE-4570, this is something that naturally occurs in the process of monitoring processes via procfs.",0
YARN-476,It's uninteresting at best and can confuse users who think it's a reason their job isn't running as expected when it appears in their logs.. We should either make this DEBUG or remove it entirely.,-1
YARN-476,ProcfsBasedProcessTree has a habit of emitting not-so-helpful messages such as the following:.,0
YARN-4762,Seeing this exception and the NMs crash.,0
YARN-4763,Application state is NEW the apptempts can be empty as per inital analysis,0
YARN-4880,"But down the line , this variables are used which causes NPE.",-1
YARN-4880,I tested by passing program arguments which result in NPE.,0
YARN-4880,There are 2 places variable {{curatorTestingServer}} used that need to be guarded with null check.,0
YARN-4880,"While going throw TestZKRMStateStorePerf class , found that we are not initializing variable {{TestingServer curatorTestingServer}} if real zookeeper cluster are passed to utility.",0
YARN-4882,.,0
YARN-4882,.,0
YARN-4882,"Even though log roll back is 50 or 100, in a short period all these logs will be rolled out and all the logs contains only RM switching information that too recovering applications!!.",-1
YARN-4882,I suggest at least completed applications recovery should be logged as DEBUG.,0
YARN-4882,"I think for recovering completed applications no need to log as INFO, rather it can be made it as DEBUG.",-1
YARN-4882,So for each switch 10K*6=60K lines will be added which is not useful I feel..,-1
YARN-4882,The main problem is missing important information's from the logs before RM unstable.,0
YARN-4882,"The problem seen from large cluster is if any issue happens during RM start up and continuously switching , then  RM logs are filled with most with recovering applications only.",-1
YARN-4882,"There are 6 lines are logged for 1 applications as I shown in below logs, then consider RM default value for max-completed applications is 10K.",0
YARN-4984,"Due to YARN-4325, many stale applications still exists in NM state store and get recovered after NM restart.",0
YARN-4984,Exception is:,0
YARN-4984,"The app initiation will get failed due to token invalid, but exception is swallowed and aggregator thread is still created for invalid app..",-1
YARN-5098,Environment : HA cluster.,0
YARN-5098,Yarn application logs for long running application could not be gathered because Nodemanager failed to talk to HDFS with below error.,0
YARN-5136,move app cause rm exit,0
YARN-5379,testWriteApplicationToHBase()}} test seems to fail intermittently:.,0
YARN-5379,The {{TestHBaseTimelineStorage.,-1
YARN-5379,The stdout output:,0
YARN-5545,1,0
YARN-5545,2,0
YARN-5545,3,0
YARN-5545,./yarn jar ../share/hadoop/mapreduce/hadoop-mapreduce-client-jobclient-3.0.0-alpha2-SNAPSHOT-tests.jar sleep -Dmapreduce.job.node-label-expression=labelx -Dmapreduce.job.queuename=default -m 1 -r 1 -mt 10000000 -rt 1,0
YARN-5545,Cap total applications across the queue hierarchy based on existing max app calculation.,0
YARN-5545,Configure capacity scheduler .,0
YARN-5545,Introduce a new configuration to take default max apps per queue irrespective of the queue capacity configuration.,0
YARN-5545,Issues as part of Max apps in Capacity scheduler:.,0
YARN-5545,Steps to reproduce Issue 3 : .,0
YARN-5545,Submit application as below.,0
YARN-5545,"When the capacity configuration of the default partition is ZERO but queue has capacity for other partition then app is not getting submitted, though app is submitted in other partition.",-1
YARN-5545,yarn.scheduler.capacity.root.default.accessible-node-labels.labelx.capacity=50.,0
YARN-5545,yarn.scheduler.capacity.root.default.capacity=0.,0
YARN-5545,yarn.scheduler.capacity.root.queue1.accessible-node-labels.labelx.capacity=50.,0
YARN-5594,The reason of this problem is that we use different formats of files /var/mapr/cluster/yarn/rm/system/FSRMStateRoot/RMDTSecretManagerRoot/RMDelegationToken* in these hadoop versions..,0
YARN-5594,This fix handle old data format during RM recover if InvalidProtocolBufferException occures.,0
YARN-5594,We've got that error after upgrade cluster from v.2.5.1 to 2.7.0..,0
YARN-5837,And a full report like this:.,0
YARN-5837,"And when you try to get the full report on the now ""-1"" node, you get an NPE:",0
YARN-5837,"If you decommission a node, the {{yarn node}} command shows it like this:.",0
YARN-5837,"If you then restart the ResourceManager, you get this report:.",0
YARN-5918,Allocate request failure during Opportunistic container allocation when nodemanager is lost,0
YARN-6054,However I'd posit that the TimelineServer should have graceful degradation instead of failing to start at all.,-1
YARN-6054,Ideally we shouldn't have any missing state files.,-1
YARN-6054,We encountered an issue recently where the TimelineServer failed to start because some state files went missing..,0
YARN-6068,The exception log is as following:,0
YARN-6072,# AdminService.,0
YARN-6072,# EmbeddedElector.,0
YARN-6072,During resource manager service start() .EmbeddedElector starts first and invokes  {{AdminService#refreshAll()}} but {{AdminService#serviceStart()}} happens after {{ActiveStandbyElectorBasedElectorService}} service start is complete.,0
YARN-6072,Resource manager is unable to start in secure mode.,0
YARN-6072,ResourceManager services are added in following order.,0
YARN-6072,So {{AdminService#server}} will be *null* which causes  {{AdminService#refreshAll()}}  to fail,0
YARN-6102,1,0
YARN-6102,2,0
YARN-6102,3,0
YARN-6102,"{{this.rmContext.getDispatcher().getEventHandler().handle(nodeStatusEvent);}} if RM failover is called, the dispatcher is reset.",0
YARN-6102,"for {{STATUS_UPDATE}} active service event, when the service is yet to forward the event to RM dispatcher but a failover is called and dispatcher reset is between {{resetDispatcher();}} & {{createAndInitActiveServices();}}",0
YARN-6102,"In {{ResourceTrackerService.nodeHeartbeat}}, before passing to dispatcher call RM failover.",0
YARN-6102,"In RM Failover, current active will reset dispatcher @reinitialize i.e ( {{resetDispatcher();}} + {{createAndInitActiveServices();}} ).",0
YARN-6102,"Now between {{resetDispatcher();}} and {{createAndInitActiveServices();}} , the {{ResourceTrackerService.nodeHeartbeat}} invokes dipatcher.",0
YARN-6102,Send Node heartbeat to {{ResourceTrackerService}}.,0
YARN-6102,So event order will look like.,0
YARN-6102,The new dispatcher is however first started and then the events are registered at {{org.apache.hadoop.yarn.server.resourcemanager.ResourceManager.reinitialize(boolean)}}.,0
YARN-6102,"The same stack i was also noticed in {{TestResourceTrackerOnHA}} exits abnormally, after some analysis, i was able to reproduce.. Once the nodeHeartBeat is sent to RM, inside {{org.apache.hadoop.yarn.server.resourcemanager.ResourceTrackerService.nodeHeartbeat(NodeHeartbeatRequest)}}, before sending it to dispatcher through.",-1
YARN-6102,"This will cause the above error as at point of time when {{STATUS_UPDATE}} event is given to dispatcher in {{ResourceTrackerService}} , the new dispatcher(from the failover) may be started but not yet registered for events.",0
YARN-6102,"Using same steps(with pausing JVM at debug), i was able to reproduce this in production cluster also.",0
YARN-6117,The webapp directory for the SharedCacheManager is missing and the SCM fails to start up with the following:,0
YARN-6448,It breaks the order in comparison if nodes changes while sorting.,0
YARN-6448,YARN-4719 remove the lock in continuous scheduling while sorting nodes.,0
YARN-6534,"In a non-secured cluster, RM get failed consistently due to TimelineServiceV1Publisher tries to init TimelineClient with SSLFactory without any checking on if https get used.. CC [~rohithsharma] and [~gtCarrera9]",0
YARN-6643,.,0
YARN-6643,"After some digging, it turns out that it's due to a port conflict with the embedded ZooKeeper in the tests.",0
YARN-6643,Final state is STOPPED".,0
YARN-6643,"It results in an error like this, causing the RM to be unable to start, and hence the original error message in the test failure:",0
YARN-6643,"the default port for the RM is 8032, so you'd use 18032 and 28032)..",0
YARN-6643,"The embedded ZooKeeper uses {{ServerSocketUtil#getPort}} to choose a free port, but the RMs are configured to 10000 + <default-port> and 20000 + <default-port> (e.g.",-1
YARN-6643,We've seen various tests in {{TestRMFailover}} fail very rarely with a message like "org.apache.hadoop.yarn.exceptions.YarnRuntimeException: java.io.IOException: ResourceManager failed to start.,0
YARN-6643,"When I was able to reproduce this, I saw that ZooKeeper was using port 18033, which is 10000 + 8033, the default RM Admin port.",0
YARN-6649,The root cause was YARN-6654.,0
YARN-6649,This jira is to handle object decoding to prevent sending back internal server errors to the client and instead respond with a partial message instead.,0
YARN-6649,"When Using tez ui (makes REST api calls to timeline service REST api), some calls were coming back as 500 internal server error.",0
YARN-6683,Below code already gets the RMApp instance and then send an event to RMApp to update the collector address.,0
YARN-6683,"Instead of updating via event, it could just update via a method of RMApp.",-1
YARN-6683,"This also avoids state-machine changes.. Also, is there any implications that COLLECTOR_UPDATE happened at KILLED state ?",-1
YARN-6714,"Currently in async-scheduling mode of CapacityScheduler, after AM failover and unreserve all reserved containers, it still have chance to get and commit the outdated reserve proposal of the failed app attempt.",-1
YARN-6714,"This problem happened on an app in our cluster, when this app stopped, it unreserved all reserved containers and compared these appAttemptId with current appAttemptId, if not match it will throw IllegalStateException and make RM crashed.. Error log:.",0
YARN-6714,"When async-scheduling enabled, CapacityScheduler#doneApplicationAttempt and CapacityScheduler#tryCommit both need to get write_lock before executing, so we can check the app attempt state in commit process to avoid committing outdated proposals.",0
YARN-6798,"During an upgrade, all NMs died after upgrading a C6 cluster from alpha2 to alpha4.",0
YARN-6798,"YARN-5049 bumped the version for the NM to 2.0.     private static final Version CURRENT_VERSION_INFO = Version.newInstance(2, 0);.",0
